"Date","Roost","Group","Age","Sex","Band","ID","switch_w","potential","n.days"
3981.20833333333,"R48",9,"A","M",568,"M568",1,2,17
3981.20833333333,"RCA",11,"A","M",520,"M520",0,1,4
3981.20833333333,"RCA",11,"A","M",523,"M523",0,1,4
3981.20833333333,"RCA",11,"A","M",530,"M530",0,1,4
3981.20833333333,"RCA",11,"A","M",623,"M623",0,1,4
3981.20833333333,"RCA",11,"J","M",629,"M629",1,2,7
3981.20833333333,"RPO",13,"A","M",566,"M566",1,2,13
3985.20833333333,"RCA",11,"A","M",520,"M520",0,1,8
3985.20833333333,"RCA",11,"A","M",523,"M523",0,1,8
3985.20833333333,"RCA",11,"A","M",530,"M530",0,1,8
3985.20833333333,"RCA",11,"A","M",623,"M623",0,1,8
3985.20833333333,"RCA",11,"J","M",629,"M629",0,1,4
3986.20833333333,"R10",1,"A","M",513,"M513",1,2,12
3986.20833333333,"R3A",4,"A","M",533,"M533",1,2,10
3986.20833333333,"R3A",4,"A","M",539,"M539",1,2,10
3986.20833333333,"R3A",4,"A","M",573,"M573",1,2,10
3986.20833333333,"R3A",4,"A","M",598,"M598",1,2,10
3986.20833333333,"R48",9,"A","M",568,"M568",1,2,5
3986.20833333333,"RCA",11,"A","M",520,"M520",0,1,9
3986.20833333333,"RCA",11,"A","M",523,"M523",0,1,9
3986.20833333333,"RCA",11,"A","M",530,"M530",0,1,9
3986.20833333333,"RCA",11,"J","M",629,"M629",0,1,5
3986.20833333333,"RPO",13,"A","M",566,"M566",1,2,5
3995.20833333333,"R3A",4,"A","M",533,"M533",0,1,9
3995.20833333333,"R3A",4,"A","M",539,"M539",0,1,9
3995.20833333333,"R3A",4,"A","M",573,"M573",0,1,9
3995.20833333333,"R3A",4,"J","M",591,"M591",1,2,27
3995.20833333333,"R3A",4,"A","M",598,"M598",0,1,9
3995.20833333333,"R48",9,"A","M",568,"M568",0,1,9
3995.20833333333,"RCA",11,"A","M",520,"M520",0,1,18
3995.20833333333,"RCA",11,"A","M",530,"M530",0,1,18
3995.20833333333,"RCA",11,"A","M",623,"M623",1,2,18
3995.20833333333,"RPO",13,"A","M",566,"M566",0,1,9
3996.20833333333,"R3A",4,"A","F",789,"F789",0,1,0
3996.20833333333,"R3A",4,"A","M",533,"M533",0,1,10
3996.20833333333,"R3A",4,"A","M",539,"M539",0,1,10
3996.20833333333,"R3A",4,"A","M",573,"M573",0,1,10
3996.20833333333,"R3A",4,"J","M",591,"M591",0,1,1
3996.20833333333,"R3A",4,"A","M",598,"M598",0,1,10
3997.20833333333,"RCA",11,"A","M",520,"M520",1,2,20
3997.20833333333,"RCA",11,"A","M",523,"M523",1,2,20
3997.20833333333,"RCA",11,"A","M",530,"M530",1,2,20
3997.20833333333,"RCA",11,"A","M",623,"M623",1,2,2
3999.20833333333,"R3A",4,"A","M",533,"M533",1,2,13
3999.20833333333,"R3A",4,"A","M",539,"M539",1,2,13
3999.20833333333,"R3A",4,"A","M",573,"M573",1,2,13
3999.20833333333,"R48",9,"A","M",568,"M568",1,2,13
3999.20833333333,"R48",9,"A","M",569,"M569",1,2,24
3999.20833333333,"RCA",11,"A","M",520,"M520",0,1,2
3999.20833333333,"RCA",11,"A","M",530,"M530",0,1,2
3999.20833333333,"RCA",11,"A","M",623,"M623",0,1,2
3999.20833333333,"RCA",11,"J","M",629,"M629",1,2,18
3999.20833333333,"RPL",12,"A","M",689,"M689",1,2,25
3999.20833333333,"RPO",13,"A","M",513,"M513",1,2,13
3999.20833333333,"RPO",13,"A","M",566,"M566",1,2,13
4000.20833333333,"RCA",11,"A","M",530,"M530",0,1,3
4000.20833333333,"RCA",11,"A","M",623,"M623",0,1,3
4000.20833333333,"RCA",11,"J","M",629,"M629",0,1,1
4154.16666666667,"R3A",4,"A","M",582,"M582",1,2,185
4154.16666666667,"R3B",5,"A","M",574,"M574",1,2,194
4154.16666666667,"R3C",6,"A","F",570,"F570",1,2,186
4154.16666666667,"R3C",6,"A","F",577,"F577",1,2,180
4154.16666666667,"R3C",6,"A","F",589,"F589",1,2,193
4154.16666666667,"R3C",6,"A","M",539,"M539",1,2,155
4154.16666666667,"R48",9,"A","F",516,"F516",1,2,180
4154.16666666667,"R48",9,"A","F",517,"F517",1,2,182
4154.16666666667,"R48",9,"A","F",518,"F518",1,2,180
4154.16666666667,"R48",9,"A","F",544,"F544",1,2,180
4154.16666666667,"R48",9,"A","F",596,"F596",1,2,181
4154.16666666667,"R48",9,"A","F",621,"F621",1,2,180
4154.16666666667,"R48",9,"A","F",769,"F769",1,2,194
4154.16666666667,"R48",9,"A","M",568,"M568",1,2,155
4154.16666666667,"R48",9,"A","M",569,"M569",1,2,155
4154.16666666667,"RCA",11,"A","F",519,"F519",1,2,182
4154.16666666667,"RCA",11,"A","F",622,"F622",1,2,182
4154.16666666667,"RCA",11,"A","F",762,"F762",1,2,180
4154.16666666667,"RCA",11,"A","M",523,"M523",1,2,157
4154.16666666667,"RCA",11,"A","M",573,"M573",1,2,155
4154.16666666667,"RCA",11,"A","M",581,"M581",1,2,194
4154.16666666667,"RCA",11,"A","M",595,"M595",1,2,266
4154.16666666667,"RCA",11,"A","M",623,"M623",0,1,157
4154.16666666667,"RPO",13,"A","M",513,"M513",1,2,155
4154.16666666667,"RPO",13,"A","M",566,"M566",1,2,155
4157.16666666667,"R3B",5,"A","M",584,"M584",1,2,340
4157.16666666667,"R48",9,"A","F",516,"F516",0,1,3
4157.16666666667,"R48",9,"A","F",517,"F517",0,1,3
4157.16666666667,"R48",9,"A","F",518,"F518",0,1,3
4157.16666666667,"R48",9,"A","F",544,"F544",0,1,3
4157.16666666667,"R48",9,"A","F",596,"F596",0,1,3
4157.16666666667,"R48",9,"A","F",621,"F621",0,1,3
4157.16666666667,"R48",9,"A","F",769,"F769",0,1,3
4157.16666666667,"R48",9,"A","M",568,"M568",0,1,3
4157.16666666667,"R48",9,"A","M",569,"M569",0,1,3
4157.16666666667,"RCA",11,"A","F",514,"F514",1,2,185
4157.16666666667,"RCA",11,"A","F",519,"F519",0,1,3
4157.16666666667,"RCA",11,"A","F",588,"F588",1,2,185
4157.16666666667,"RCA",11,"A","F",622,"F622",0,1,3
4157.16666666667,"RCA",11,"A","F",628,"F628",1,2,183
4157.16666666667,"RCA",11,"A","F",762,"F762",0,1,3
4157.16666666667,"RCA",11,"A","M",573,"M573",0,1,3
4157.16666666667,"RCA",11,"A","M",581,"M581",0,1,3
4157.16666666667,"RCA",11,"A","M",595,"M595",0,1,3
4157.16666666667,"RCA",11,"A","M",623,"M623",0,1,160
4157.16666666667,"RCA",11,"A","M",629,"M629",1,2,158
4157.16666666667,"RPO",13,"A","M",513,"M513",0,1,3
4157.16666666667,"RPO",13,"A","M",566,"M566",0,1,3
4158.16666666667,"R3A",4,"A","M",584,"M584",1,1,1
4158.16666666667,"R3C",6,"A","F",570,"F570",1,2,4
4158.16666666667,"R3C",6,"A","F",577,"F577",1,2,4
4158.16666666667,"R3C",6,"A","F",589,"F589",1,2,4
4158.16666666667,"R3C",6,"A","M",574,"M574",1,2,4
4158.16666666667,"R48",9,"A","F",516,"F516",0,1,4
4158.16666666667,"R48",9,"A","F",517,"F517",0,1,4
4158.16666666667,"R48",9,"A","F",544,"F544",0,1,4
4158.16666666667,"R48",9,"A","F",596,"F596",0,1,4
4158.16666666667,"R48",9,"A","F",621,"F621",0,1,4
4158.16666666667,"R48",9,"A","M",568,"M568",0,1,4
4158.16666666667,"R48",9,"A","M",569,"M569",0,1,4
4160.16666666667,"R3A",4,"A","M",582,"M582",1,2,6
4160.16666666667,"R3A",4,"A","M",584,"M584",0,1,2
4160.16666666667,"R3A",4,"J","M",791,"M791",0,1,0
4160.16666666667,"R3A",4,"J","M",793,"M793",0,1,0
4160.16666666667,"R3A",4,"A","M",797,"M797",0,1,0
4160.16666666667,"R3B",5,"A","M",582,"M582",1,1,0
4160.16666666667,"R3B",5,"A","M",584,"M584",1,1,2
4160.16666666667,"R3B",5,"J","M",791,"M791",1,1,0
4160.16666666667,"R3B",5,"A","M",794,"M794",0,1,0
4161.16666666667,"R3A",4,"A","M",584,"M584",1,1,1
4161.16666666667,"R3C",6,"A","F",570,"F570",1,2,3
4161.16666666667,"R3C",6,"A","F",577,"F577",1,2,3
4161.16666666667,"R3C",6,"A","F",589,"F589",1,2,3
4161.16666666667,"R3C",6,"A","F",599,"F599",1,2,193
4161.16666666667,"R3C",6,"A","M",574,"M574",1,2,3
4161.16666666667,"R3C",6,"A","M",580,"M580",1,2,344
4161.16666666667,"R48",9,"A","M",568,"M568",1,2,7
4161.16666666667,"RCA",11,"A","F",514,"F514",1,2,4
4161.16666666667,"RCA",11,"A","F",567,"F567",1,2,189
4161.16666666667,"RCA",11,"A","F",588,"F588",1,2,4
4161.16666666667,"RCA",11,"A","F",622,"F622",1,2,7
4161.16666666667,"RCA",11,"A","F",628,"F628",1,2,4
4161.16666666667,"RCA",11,"A","F",762,"F762",1,2,7
4161.16666666667,"RCA",11,"A","M",523,"M523",1,2,7
4161.16666666667,"RCA",11,"A","M",573,"M573",1,2,7
4161.16666666667,"RCA",11,"A","M",581,"M581",1,2,7
4161.16666666667,"RCA",11,"A","M",595,"M595",1,2,7
4161.16666666667,"RCA",11,"A","M",623,"M623",1,2,164
4161.16666666667,"RCA",11,"A","M",629,"M629",1,2,4
4161.16666666667,"RPO",13,"A","M",513,"M513",1,2,7
4161.16666666667,"RPO",13,"A","M",566,"M566",1,2,7
4164.16666666667,"R48",9,"A","F",516,"F516",1,2,10
4164.16666666667,"R48",9,"A","F",517,"F517",1,2,10
4164.16666666667,"R48",9,"A","F",544,"F544",1,2,10
4164.16666666667,"R48",9,"A","F",596,"F596",1,2,10
4164.16666666667,"R48",9,"A","F",621,"F621",1,2,10
4164.16666666667,"R48",9,"A","F",769,"F769",1,2,10
4164.16666666667,"R48",9,"A","M",568,"M568",0,1,3
4164.16666666667,"R48",9,"A","M",569,"M569",1,2,10
4164.16666666667,"RCA",11,"A","F",514,"F514",0,1,3
4164.16666666667,"RCA",11,"A","F",519,"F519",1,2,10
4164.16666666667,"RCA",11,"A","F",567,"F567",0,1,3
4164.16666666667,"RCA",11,"A","F",588,"F588",0,1,3
4164.16666666667,"RCA",11,"A","F",592,"F592",1,2,191
4164.16666666667,"RCA",11,"A","F",622,"F622",0,1,3
4164.16666666667,"RCA",11,"A","F",628,"F628",0,1,3
4164.16666666667,"RCA",11,"A","M",523,"M523",0,1,3
4164.16666666667,"RCA",11,"A","M",573,"M573",0,1,3
4164.16666666667,"RCA",11,"A","M",581,"M581",0,1,3
4164.16666666667,"RCA",11,"A","M",595,"M595",0,1,3
4164.16666666667,"RCA",11,"A","M",623,"M623",0,1,3
4164.16666666667,"RCA",11,"A","M",629,"M629",0,1,3
4164.16666666667,"RCA",11,"A","M",801,"M801",0,1,0
4164.16666666667,"RCA",11,"A","M",803,"M803",0,1,0
4165.16666666667,"R48",9,"A","F",544,"F544",0,1,1
4165.16666666667,"R48",9,"A","F",621,"F621",0,1,1
4165.16666666667,"R48",9,"J","F",806,"F806",0,1,0
4165.16666666667,"R48",9,"A","M",568,"M568",0,1,4
4165.16666666667,"R48",9,"A","M",569,"M569",0,1,1
4165.16666666667,"RBO",10,"A","F",572,"F572",1,2,197
4165.16666666667,"RBO",10,"A","F",583,"F583",1,2,209
4165.16666666667,"RBO",10,"A","F",765,"F765",1,2,207
4165.16666666667,"RBO",10,"A","F",766,"F766",1,2,207
4165.16666666667,"RCA",11,"A","F",567,"F567",0,1,4
4165.16666666667,"RCA",11,"A","F",762,"F762",1,2,4
4165.16666666667,"RCA",11,"A","M",523,"M523",0,1,4
4165.16666666667,"RCA",11,"A","M",573,"M573",0,1,4
4165.16666666667,"RCA",11,"A","M",623,"M623",0,1,4
4165.16666666667,"RCA",11,"A","M",803,"M803",0,1,1
4169.16666666667,"R32",3,"A","M",797,"M797",1,2,9
4169.16666666667,"R3A",4,"A","M",584,"M584",1,2,8
4169.16666666667,"R3B",5,"A","M",794,"M794",1,2,9
4169.16666666667,"R3C",6,"A","F",570,"F570",1,2,8
4169.16666666667,"R3C",6,"A","F",577,"F577",1,2,8
4169.16666666667,"R3C",6,"A","F",589,"F589",1,2,8
4169.16666666667,"R3C",6,"A","F",599,"F599",1,2,8
4169.16666666667,"R3C",6,"A","M",574,"M574",1,2,8
4169.16666666667,"R3C",6,"J","M",791,"M791",1,2,9
4169.16666666667,"R48",9,"A","F",516,"F516",1,2,5
4169.16666666667,"R48",9,"A","F",517,"F517",1,2,5
4169.16666666667,"R48",9,"A","F",518,"F518",1,2,15
4169.16666666667,"R48",9,"A","F",544,"F544",1,2,5
4169.16666666667,"R48",9,"A","F",596,"F596",1,2,5
4169.16666666667,"R48",9,"A","F",621,"F621",1,2,5
4169.16666666667,"R48",9,"A","F",769,"F769",1,2,5
4169.16666666667,"R48",9,"J","F",806,"F806",1,2,4
4169.16666666667,"R48",9,"A","M",568,"M568",1,2,8
4169.16666666667,"R48",9,"A","M",569,"M569",1,2,5
4169.16666666667,"RBO",10,"A","F",572,"F572",1,2,4
4169.16666666667,"RBO",10,"A","F",583,"F583",1,2,4
4169.16666666667,"RBO",10,"A","F",765,"F765",1,2,4
4169.16666666667,"RBO",10,"A","F",766,"F766",1,2,4
4169.16666666667,"RBO",10,"A","F",788,"F788",1,2,202
4169.16666666667,"RCA",11,"A","F",514,"F514",1,2,8
4169.16666666667,"RCA",11,"A","F",519,"F519",1,2,5
4169.16666666667,"RCA",11,"A","F",542,"F542",1,2,195
4169.16666666667,"RCA",11,"A","F",567,"F567",1,2,8
4169.16666666667,"RCA",11,"A","F",588,"F588",1,2,8
4169.16666666667,"RCA",11,"A","F",592,"F592",1,2,5
4169.16666666667,"RCA",11,"A","F",622,"F622",1,2,8
4169.16666666667,"RCA",11,"A","F",694,"F694",1,2,197
4169.16666666667,"RCA",11,"A","F",762,"F762",1,2,4
4169.16666666667,"RCA",11,"A","M",573,"M573",1,2,8
4169.16666666667,"RCA",11,"A","M",581,"M581",1,2,8
4169.16666666667,"RCA",11,"A","M",595,"M595",1,2,8
4169.16666666667,"RCA",11,"A","M",623,"M623",1,2,8
4169.16666666667,"RPO",13,"A","M",513,"M513",1,2,8
4170.16666666667,"R48",9,"A","M",569,"M569",0,1,1
4171.16666666667,"R48",9,"A","F",516,"F516",1,2,2
4171.16666666667,"R48",9,"A","F",517,"F517",1,2,2
4171.16666666667,"R48",9,"A","F",540,"F540",1,2,232
4171.16666666667,"R48",9,"A","F",544,"F544",1,2,2
4171.16666666667,"R48",9,"A","F",596,"F596",1,2,2
4171.16666666667,"R48",9,"A","F",621,"F621",1,2,2
4171.16666666667,"R48",9,"A","F",769,"F769",1,2,2
4171.16666666667,"R48",9,"J","F",806,"F806",1,2,2
4171.16666666667,"R48",9,"A","M",569,"M569",0,1,2
4171.16666666667,"RCA",11,"A","F",514,"F514",1,2,2
4171.16666666667,"RCA",11,"A","F",519,"F519",1,2,2
4171.16666666667,"RCA",11,"A","F",567,"F567",1,2,2
4171.16666666667,"RCA",11,"A","F",588,"F588",1,2,2
4171.16666666667,"RCA",11,"A","F",622,"F622",1,2,2
4171.16666666667,"RCA",11,"A","F",628,"F628",1,2,10
4171.16666666667,"RCA",11,"A","F",762,"F762",1,2,2
4171.16666666667,"RCA",11,"A","M",523,"M523",1,2,10
4171.16666666667,"RCA",11,"A","M",573,"M573",1,2,2
4171.16666666667,"RCA",11,"A","M",581,"M581",1,2,2
4171.16666666667,"RCA",11,"A","M",595,"M595",1,2,2
4171.16666666667,"RCA",11,"A","M",623,"M623",1,2,2
4172.16666666667,"R10",1,"A","M",598,"M598",1,2,186
4172.16666666667,"R10",1,"A","M",830,"M830",0,1,0
4172.16666666667,"R48",9,"A","F",516,"F516",0,1,1
4172.16666666667,"R48",9,"A","F",544,"F544",0,1,1
4172.16666666667,"R48",9,"A","F",596,"F596",0,1,1
4172.16666666667,"R48",9,"A","M",568,"M568",1,2,3
4172.16666666667,"R48",9,"A","M",569,"M569",0,1,3
4172.16666666667,"RBO",10,"A","F",571,"F571",1,2,233
4172.16666666667,"RBO",10,"A","F",583,"F583",1,2,3
4172.16666666667,"RBO",10,"A","F",766,"F766",1,2,3
4172.16666666667,"RBO",10,"A","M",539,"M539",1,2,18
4172.16666666667,"RCA",11,"A","M",573,"M573",0,1,1
4172.16666666667,"RCA",11,"A","M",581,"M581",0,1,1
4172.16666666667,"RCA",11,"A","M",623,"M623",0,1,1
4172.16666666667,"RPO",13,"A","M",513,"M513",1,2,3
4173.16666666667,"RCA",11,"A","M",523,"M523",1,2,2
4173.16666666667,"RCA",11,"A","M",573,"M573",0,1,2
4173.16666666667,"RCA",11,"A","M",581,"M581",0,1,2
4173.16666666667,"RCA",11,"A","M",595,"M595",1,2,2
4173.16666666667,"RCA",11,"A","M",623,"M623",0,1,2
4173.16666666667,"RCA",11,"A","M",801,"M801",1,2,9
4174.16666666667,"R3B",5,"A","M",580,"M580",1,2,13
4174.16666666667,"R3B",5,"A","M",584,"M584",1,2,5
4174.16666666667,"R3B",5,"A","M",794,"M794",1,2,5
4174.16666666667,"R3C",6,"A","F",570,"F570",1,2,5
4174.16666666667,"R3C",6,"A","F",572,"F572",1,2,5
4174.16666666667,"R3C",6,"A","F",577,"F577",1,2,5
4174.16666666667,"R3C",6,"A","F",578,"F578",1,2,313
4174.16666666667,"R3C",6,"A","F",589,"F589",1,2,5
4174.16666666667,"R3C",6,"A","F",599,"F599",1,2,5
4174.16666666667,"R3C",6,"A","F",766,"F766",1,2,2
4174.16666666667,"R3C",6,"A","F",788,"F788",1,2,5
4174.16666666667,"R3C",6,"J","M",791,"M791",1,2,5
4174.16666666667,"R3C",6,"J","M",793,"M793",1,2,14
4174.16666666667,"RCA",11,"A","F",588,"F588",1,2,3
4174.16666666667,"RCA",11,"A","M",523,"M523",0,1,1
4174.16666666667,"RCA",11,"A","M",573,"M573",0,1,3
4174.16666666667,"RCA",11,"A","M",581,"M581",0,1,3
4174.16666666667,"RCA",11,"A","M",623,"M623",0,1,3
4174.16666666667,"RCA",11,"A","M",801,"M801",0,1,1
4175.16666666667,"R48",9,"A","F",516,"F516",1,2,4
4175.16666666667,"R48",9,"A","F",517,"F517",1,2,4
4175.16666666667,"R48",9,"A","F",518,"F518",1,2,6
4175.16666666667,"R48",9,"A","F",540,"F540",1,2,4
4175.16666666667,"R48",9,"A","F",544,"F544",1,2,4
4175.16666666667,"R48",9,"A","F",596,"F596",1,2,4
4175.16666666667,"R48",9,"A","F",596,"F596",0,1,0
4175.16666666667,"R48",9,"A","F",621,"F621",1,2,4
4175.16666666667,"R48",9,"A","F",769,"F769",1,2,4
4175.16666666667,"R48",9,"A","M",569,"M569",1,2,6
4175.16666666667,"RCA",11,"A","F",514,"F514",1,2,4
4175.16666666667,"RCA",11,"A","F",519,"F519",1,2,4
4175.16666666667,"RCA",11,"A","F",567,"F567",1,2,4
4175.16666666667,"RCA",11,"A","F",592,"F592",1,2,6
4175.16666666667,"RCA",11,"A","F",622,"F622",1,2,4
4175.16666666667,"RCA",11,"A","F",628,"F628",1,2,4
4175.16666666667,"RCA",11,"A","F",694,"F694",1,2,6
4175.16666666667,"RCA",11,"A","F",762,"F762",1,2,4
4176.16666666667,"R3C",6,"A","F",570,"F570",1,2,2
4176.16666666667,"R3C",6,"A","F",572,"F572",1,2,2
4176.16666666667,"R3C",6,"A","F",577,"F577",1,2,2
4176.16666666667,"R3C",6,"A","F",578,"F578",1,2,2
4176.16666666667,"R3C",6,"A","F",583,"F583",1,2,4
4176.16666666667,"R3C",6,"A","F",589,"F589",1,2,2
4176.16666666667,"R3C",6,"A","F",599,"F599",1,2,2
4176.16666666667,"R3C",6,"A","F",766,"F766",1,2,2
4176.16666666667,"R3C",6,"A","F",788,"F788",1,2,2
4176.16666666667,"RCA",11,"A","F",514,"F514",0,1,1
4176.16666666667,"RCA",11,"A","F",567,"F567",0,1,1
4176.16666666667,"RCA",11,"A","F",588,"F588",1,2,2
4176.16666666667,"RCA",11,"A","F",628,"F628",0,1,1
4176.16666666667,"RCA",11,"A","F",694,"F694",0,1,1
4176.16666666667,"RCA",11,"A","F",769,"F769",1,1,1
4176.16666666667,"RCA",11,"A","M",523,"M523",1,2,3
4176.16666666667,"RCA",11,"A","M",573,"M573",1,2,5
4176.16666666667,"RCA",11,"A","M",581,"M581",1,2,5
4176.16666666667,"RCA",11,"A","M",595,"M595",1,2,3
4176.16666666667,"RCA",11,"A","M",623,"M623",1,2,5
4176.16666666667,"RCA",11,"A","M",801,"M801",1,2,3
4177.16666666667,"R32",3,"A","M",797,"M797",1,2,8
4177.16666666667,"R3B",5,"A","M",580,"M580",1,2,3
4177.16666666667,"R3B",5,"A","M",584,"M584",1,2,3
4177.16666666667,"R3B",5,"A","M",794,"M794",1,2,3
4177.16666666667,"R3C",6,"A","M",574,"M574",1,2,8
4177.16666666667,"R3C",6,"J","M",793,"M793",1,2,3
4177.16666666667,"RCA",11,"A","M",523,"M523",0,1,1
4177.16666666667,"RCA",11,"A","M",573,"M573",0,1,1
4177.16666666667,"RCA",11,"A","M",581,"M581",0,1,1
4177.16666666667,"RCA",11,"A","M",595,"M595",0,1,1
4177.16666666667,"RCA",11,"A","M",623,"M623",0,1,1
4177.16666666667,"RCA",11,"A","M",801,"M801",0,1,1
4177.16666666667,"RPO",13,"A","M",513,"M513",1,2,5
4177.16666666667,"RPO",13,"A","M",566,"M566",1,2,16
4178.16666666667,"RCA",11,"A","M",573,"M573",0,1,2
4178.16666666667,"RCA",11,"A","M",623,"M623",0,1,2
4178.16666666667,"RCA",11,"A","M",801,"M801",0,1,2
4178.16666666667,"RCA",11,"A","M",803,"M803",1,2,14
4179.16666666667,"R48",9,"A","F",627,"F627",1,2,313
4179.16666666667,"R48",9,"A","F",773,"F773",1,2,215
4179.16666666667,"R48",9,"A","M",566,"M566",1,2,2
4179.16666666667,"R48",9,"A","M",568,"M568",1,2,7
4180.16666666667,"RPO",13,"A","M",513,"M513",1,2,3
4180.16666666667,"RPO",13,"A","M",566,"M566",1,1,1
4181.16666666667,"R10",1,"A","F",516,"F516",1,2,6
4181.16666666667,"R10",1,"A","F",544,"F544",1,2,6
4181.16666666667,"R10",1,"A","F",621,"F621",1,2,6
4181.16666666667,"R10",1,"A","F",627,"F627",1,2,2
4181.16666666667,"R18",2,"A","M",539,"M539",1,2,9
4181.16666666667,"RPO",13,"A","M",566,"M566",0,1,1
4182.16666666667,"R10",1,"A","F",516,"F516",0,1,1
4182.16666666667,"R10",1,"A","F",518,"F518",1,2,7
4182.16666666667,"R10",1,"A","F",544,"F544",0,1,1
4182.16666666667,"R10",1,"J","F",835,"F835",0,1,0
4182.16666666667,"R10",1,"A","M",598,"M598",1,2,10
4182.16666666667,"R3C",6,"A","F",599,"F599",1,2,6
4182.16666666667,"R3C",6,"A","F",788,"F788",1,2,6
4182.16666666667,"R3C",6,"A","M",574,"M574",1,2,5
4182.16666666667,"R3C",6,"J","M",791,"M791",1,2,8
4182.16666666667,"R3C",6,"J","M",793,"M793",1,2,5
4182.16666666667,"RCA",11,"A","F",514,"F514",1,2,7
4182.16666666667,"RCA",11,"A","F",622,"F622",1,2,7
4182.16666666667,"RCA",11,"A","F",628,"F628",1,2,7
4182.16666666667,"RCA",11,"A","F",773,"F773",1,2,3
4182.16666666667,"RCA",11,"A","M",523,"M523",1,2,6
4182.16666666667,"RCA",11,"A","M",573,"M573",1,2,6
4182.16666666667,"RCA",11,"A","M",581,"M581",1,2,6
4182.16666666667,"RCA",11,"A","M",623,"M623",1,2,6
4182.16666666667,"RCA",11,"A","M",801,"M801",1,2,6
4183.16666666667,"R48",9,"A","F",516,"F516",1,1,2
4183.16666666667,"RPO",13,"A","M",566,"M566",1,2,3
4184.16666666667,"R32",3,"A","F",577,"F577",1,2,8
4184.16666666667,"R32",3,"A","M",797,"M797",1,2,7
4184.16666666667,"R3B",5,"A","F",570,"F570",1,2,8
4184.16666666667,"R3B",5,"A","F",578,"F578",1,2,8
4184.16666666667,"R3B",5,"A","F",599,"F599",1,2,2
4184.16666666667,"R3B",5,"A","F",765,"F765",1,2,15
4184.16666666667,"R3B",5,"A","F",766,"F766",1,2,8
4184.16666666667,"R3B",5,"A","F",788,"F788",1,2,2
4184.16666666667,"R3B",5,"J","M",793,"M793",1,2,2
4184.16666666667,"R3B",5,"A","M",794,"M794",1,2,7
4184.16666666667,"R48",9,"A","F",540,"F540",1,2,9
4184.16666666667,"R48",9,"A","M",569,"M569",1,2,9
4184.16666666667,"RBO",10,"A","F",571,"F571",1,2,12
4184.16666666667,"RBO",10,"A","F",572,"F572",1,2,8
4184.16666666667,"RBO",10,"A","F",583,"F583",1,2,8
4184.16666666667,"RBO",10,"A","F",589,"F589",1,2,8
4184.16666666667,"RBO",10,"J","M",791,"M791",1,2,2
4184.16666666667,"RCA",11,"A","F",514,"F514",1,2,2
4184.16666666667,"RCA",11,"A","F",519,"F519",1,2,9
4184.16666666667,"RCA",11,"A","F",540,"F540",1,1,0
4184.16666666667,"RCA",11,"A","F",567,"F567",1,2,9
4184.16666666667,"RCA",11,"A","F",592,"F592",1,2,9
4184.16666666667,"RCA",11,"A","F",622,"F622",1,2,2
4184.16666666667,"RCA",11,"A","F",628,"F628",1,2,2
4184.16666666667,"RCA",11,"A","F",762,"F762",1,2,9
4184.16666666667,"RCA",11,"A","F",773,"F773",1,2,2
4184.16666666667,"RCA",11,"A","M",523,"M523",1,2,2
4184.16666666667,"RCA",11,"A","M",573,"M573",1,2,2
4184.16666666667,"RCA",11,"A","M",581,"M581",1,2,2
4184.16666666667,"RCA",11,"A","M",595,"M595",1,2,8
4184.16666666667,"RCA",11,"A","M",623,"M623",1,2,2
4184.16666666667,"RCA",11,"A","M",801,"M801",1,2,2
4184.16666666667,"RPO",13,"A","M",566,"M566",0,1,1
4185.16666666667,"R32",3,"A","M",797,"M797",0,1,1
4185.16666666667,"R3A",4,"A","M",584,"M584",1,2,8
4185.16666666667,"R3B",5,"J","M",793,"M793",0,1,1
4185.16666666667,"R3B",5,"A","M",794,"M794",0,1,1
4185.16666666667,"R3B",5,"J","M",838,"M838",0,1,0
4186.16666666667,"RCA",11,"A","F",839,"F839",0,1,0
4186.16666666667,"RCA",11,"A","M",581,"M581",1,2,2
4186.16666666667,"RCA",11,"A","M",801,"M801",1,2,2
4186.16666666667,"RPO",13,"A","M",566,"M566",1,2,3
4188.16666666667,"RSR",14,"A","M",842,"M842",0,1,0
4189.16666666667,"R32",3,"A","F",577,"F577",1,2,5
4189.16666666667,"R32",3,"A","F",599,"F599",1,2,5
4189.16666666667,"R3B",5,"A","M",580,"M580",1,2,12
4189.16666666667,"R3B",5,"A","M",584,"M584",1,2,4
4189.16666666667,"R3C",6,"A","F",570,"F570",1,2,5
4189.16666666667,"R3C",6,"J","M",793,"M793",1,2,5
4189.16666666667,"R48",9,"A","F",540,"F540",1,2,5
4189.16666666667,"R48",9,"A","F",544,"F544",1,2,8
4189.16666666667,"R48",9,"A","F",621,"F621",1,2,8
4189.16666666667,"R48",9,"A","F",627,"F627",1,2,8
4189.16666666667,"R48",9,"A","F",769,"F769",1,2,13
4189.16666666667,"R48",9,"A","F",773,"F773",1,2,5
4189.16666666667,"R48",9,"J","F",835,"F835",1,2,7
